State,City,Label,Regular,Diesel,Mid,Premium
CA,Hanford-Corcoran,Week Ago,4.418,5.67,4.715,4.789
CA,Hanford-Corcoran,Month Ago,4.65,5.972,4.943,5.102
CA,Hanford-Corcoran,Year Ago,4.285,5.654,4.271,4.63
CA,Madera-Chowchilla,Current,4.486,5.689,4.745,4.939
CA,Madera-Chowchilla,Yesterday,4.519,5.659,4.743,5.007
CA,Madera-Chowchilla,Week Ago,4.569,5.825,4.791,5.037
CA,Madera-Chowchilla,Month Ago,4.964,6.058,5.213,5.385
CA,Madera-Chowchilla,Year Ago,4.103,5.617,4.403,4.706
CA,Napa,Current,4.77,5.62,4.966,5.143
CA,Napa,Yesterday,4.785,5.567,4.979,5.139
CA,Napa,Week Ago,4.853,5.688,5.041,5.222
CA,Napa,Month Ago,5.228,6.227,5.429,5.587
CA,Napa,Year Ago,4.661,5.885,4.802,4.938
CA,San Bernardino,Current,4.519,5.464,4.702,4.871
CA,San Bernardino,Yesterday,4.534,5.48,4.718,4.9
CA,San Bernardino,Week Ago,4.641,5.577,4.82,4.971
CA,San Bernardino,Month Ago,4.928,5.855,5.113,5.278
CA,San Bernardino,Year Ago,4.343,5.43,4.531,4.692
CA,San Rafael,Current,4.655,5.439,4.856,5.011
CA,San Rafael,Yesterday,4.657,5.471,4.859,5.01
CA,San Rafael,Week Ago,4.775,5.536,4.987,5.145
CA,San Rafael,Month Ago,5.198,6.027,5.366,5.6
CA,San Rafael,Year Ago,4.439,5.626,4.627,4.785
